"00:00","midnight","#CLO","/net/gsb/pmb/out/p00/d2168"
"and","en","#AND","/net/gsb/pmb/out/p22/d1375"
"equal","=","#AND","/net/gsb/pmb/out/p65/d1042"
"equal","=","#AND","/net/gsb/pmb/out/p65/d1042"
"equal","=","#AND","/net/gsb/pmb/out/p65/d1042"
"equal","=","#AND","/net/gsb/pmb/out/p68/d0996"
"meter","m","#AND","/net/gsb/pmb/out/p35/d1378"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p01/d1360"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p06/d1643"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p13/d2288"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p16/d2669"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p18/d3339"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p19/d3262"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p27/d3458"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p38/d2148"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p42/d1493"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p46/d2150"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p65/d1424"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p68/d1082"
"01:00","1~a.m.","#CLO","/net/gsb/pmb/out/p93/d1236"
"01:00","one","#CLO","/net/gsb/pmb/out/p16/d0926"
"01:00","one~o'clock","#CLO","/net/gsb/pmb/out/p09/d0883"
"01:00","one~o'clock","#CLO","/net/gsb/pmb/out/p38/d3094"
"01:30","half~past~one","#CLO","/net/gsb/pmb/out/p31/d2450"
"02:00","2:00~a.m.","#CLO","/net/gsb/pmb/out/p36/d1704"
"02:00","two~o'clock","#CLO","/net/gsb/pmb/out/p12/d1464"
"02:00","two~o'clock","#CLO","/net/gsb/pmb/out/p29/d1852"
"02:00","two~o'clock","#CLO","/net/gsb/pmb/out/p35/d2186"
"02:00","two~o'clock","#CLO","/net/gsb/pmb/out/p58/d3538"
"02:30.","2:30~a.m.","#CLO","/net/gsb/pmb/out/p93/d2518"
"02:30","2:30","#CLO","/net/gsb/pmb/out/p81/d2890"
"02:30","2:30","#CLO","/net/gsb/pmb/out/p91/d2761"
"02:30","half~past~two","#CLO","/net/gsb/pmb/out/p98/d2796"
"03:00","3:00~a.m.","#CLO","/net/gsb/pmb/out/p04/d3226"
