"will","'ll","#FUT","/net/gsb/pmb/out/p60/d0800"
"will","'ll","#FUT","/net/gsb/pmb/out/p60/d0815"
"will","'ll","#FUT","/net/gsb/pmb/out/p60/d0892"
"will","'ll","#FUT","/net/gsb/pmb/out/p60/d0942"
"will","'ll","#FUT","/net/gsb/pmb/out/p61/d0806"
"will","'ll","#FUT","/net/gsb/pmb/out/p61/d0942"
"15:00","3:00~p.m.","#CLO","/net/gsb/pmb/out/p61/d3277"
"will","'ll","#FUT","/net/gsb/pmb/out/p62/d0774"
"will","'ll","#FUT","/net/gsb/pmb/out/p62/d0791"
"will","'ll","#FUT","/net/gsb/pmb/out/p62/d0795"
"will","'ll","#FUT","/net/gsb/pmb/out/p62/d0887"
"will","'ll","#FUT","/net/gsb/pmb/out/p62/d0923"
"08:00","8~a.m.","#CLO","/net/gsb/pmb/out/p62/d1816"
"20:00","eight~o'clock","#CLO","/net/gsb/pmb/out/p62/d1826"
"17:00","five~p.m.","#CLO","/net/gsb/pmb/out/p62/d3435"
"will","'ll","#FUT","/net/gsb/pmb/out/p63/d0807"
"will","'ll","#FUT","/net/gsb/pmb/out/p63/d0816"
"will","'ll","#FUT","/net/gsb/pmb/out/p63/d0898"
"thing","'T","#PRO","/net/gsb/pmb/out/p63/d1107"
"thing","None","#None","/net/gsb/pmb/out/p63/d1107"
"degree~celsius","C","#UOM","/net/gsb/pmb/out/p63/d1203"
"degree~celsius","degrees","#UOM","/net/gsb/pmb/out/p63/d1203"
"degree~celsius","degrees~centigrade","#UOM","/net/gsb/pmb/out/p63/d1623"
"-10","minus~ten","#QUC","/net/gsb/pmb/out/p63/d1623"
"degree~celsius","centigrade","#UOM","/net/gsb/pmb/out/p63/d1847"
"06:30","half~past~six","#CLO","/net/gsb/pmb/out/p63/d3366"
"will","'ll","#FUT","/net/gsb/pmb/out/p64/d0809"
"16:00","four~o'clock","#CLO","/net/gsb/pmb/out/p64/d0816"
"will","'ll","#FUT","/net/gsb/pmb/out/p64/d0860"
"will","'ll","#FUT","/net/gsb/pmb/out/p64/d0865"
"will","'ll","#FUT","/net/gsb/pmb/out/p64/d0878"
"will","'ll","#FUT","/net/gsb/pmb/out/p64/d0918"
"will","'ll","#FUT","/net/gsb/pmb/out/p64/d0943"
"18:30","half~past~six","#CLO","/net/gsb/pmb/out/p64/d2185"
"19::00","7","#CLO","/net/gsb/pmb/out/p64/d2427"
"20:00","8~p.m.","#CLO","/net/gsb/pmb/out/p64/d2427"
"will","None","#None","/net/gsb/pmb/out/p65/d0876"
"will","'ll","#FUT","/net/gsb/pmb/out/p65/d0949"
"equal","=","#AND","/net/gsb/pmb/out/p65/d1042"
"euqal","=","#DEF","/net/gsb/pmb/out/p65/d1042"
"equal","=","#AND","/net/gsb/pmb/out/p65/d1042"
"equal","=","#AND","/net/gsb/pmb/out/p65/d1042"
"degree~fahrenheit","F","#UOM","/net/gsb/pmb/out/p65/d1256"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p65/d1424"
"555","five~hundred~fifty-five","#QUC","/net/gsb/pmb/out/p65/d2630"
"will","'ll","#FUT","/net/gsb/pmb/out/p66/d0884"
"degree~celsius","degrees~centigrade","#UOM","/net/gsb/pmb/out/p66/d1186"
"20:00","6~p.m.","#CLO","/net/gsb/pmb/out/p66/d1457"
"degree~celsius","degrees","#UOM","/net/gsb/pmb/out/p66/d2679"
"will","'ll","#FUT","/net/gsb/pmb/out/p67/d0774"
"will","'ll","#FUT","/net/gsb/pmb/out/p67/d0816"
"will","'ll","#FUT","/net/gsb/pmb/out/p67/d0898"
"will","'ll","#FUT","/net/gsb/pmb/out/p67/d0941"
"18:00","6~p.m.","#CLO","/net/gsb/pmb/out/p67/d2023"
"17:00","5~p.m.","#CLO","/net/gsb/pmb/out/p67/d2762"
"14:30","2:30~p.m","#CLO","/net/gsb/pmb/out/p67/d3056"
"will","'ll","#FUT","/net/gsb/pmb/out/p68/d0783"
"will","'ll","#FUT","/net/gsb/pmb/out/p68/d0790"
"will","'ll","#FUT","/net/gsb/pmb/out/p68/d0807"
"will","'ll","#FUT","/net/gsb/pmb/out/p68/d0867"
"09:00","9~a.m.","#CLO","/net/gsb/pmb/out/p68/d0877"
"will","'ll","#FUT","/net/gsb/pmb/out/p68/d0937"
"equal","=","#DEF","/net/gsb/pmb/out/p68/d0996"
"equal","=","#AND","/net/gsb/pmb/out/p68/d0996"
"05:00","5~a.m.","#CLO","/net/gsb/pmb/out/p68/d1082"
"00:00","midnight","#CLO","/net/gsb/pmb/out/p68/d1082"
"degree~centigrade","degrees~centigrade","#UOM","/net/gsb/pmb/out/p68/d1185"
"degree~celsius","degrees~centigrade","#UOM","/net/gsb/pmb/out/p68/d1185"
"05:00","5:00~a.m.","#CLO","/net/gsb/pmb/out/p68/d1866"
"06:00","6~a.m.","#CLO","/net/gsb/pmb/out/p68/d2359"
"will","'ll","#FUT","/net/gsb/pmb/out/p69/d0816"
"will","'ll","#FUT","/net/gsb/pmb/out/p69/d0854"
"will","'ll","#FUT","/net/gsb/pmb/out/p69/d0941"
"degree~celsius","degrees~Centigrade","#UOM","/net/gsb/pmb/out/p70/d0827"
"will","'ll","#FUT","/net/gsb/pmb/out/p70/d0863"
"will","'ll","#FUT","/net/gsb/pmb/out/p70/d0915"
"will","'ll","#FUT","/net/gsb/pmb/out/p70/d0918"
"will","'ll","#FUT","/net/gsb/pmb/out/p70/d0943"
"shag~rug","Shag~rugs","#CON","/net/gsb/pmb/out/p70/d3007"
"will","'ll","#FUT","/net/gsb/pmb/out/p71/d0794"
"will","'ll","#FUT","/net/gsb/pmb/out/p71/d0812"
"will","'ll","#FUT","/net/gsb/pmb/out/p71/d0872"
"will","'ll","#FUT","/net/gsb/pmb/out/p71/d0939"
"19:00","7~p.m.","#CLO","/net/gsb/pmb/out/p71/d2127"
"will","'ll","#FUT","/net/gsb/pmb/out/p72/d0780"
"will","'ll","#FUT","/net/gsb/pmb/out/p72/d0832"
"will","'ll","#FUT","/net/gsb/pmb/out/p72/d0859"
"will","'ll","#FUT","/net/gsb/pmb/out/p72/d0872"
"03:00","3:00~a.m.","#CLO","/net/gsb/pmb/out/p72/d2215"
"will","None","#None","/net/gsb/pmb/out/p73/d0825"
"degree~celsius","degrees~Celsius","#UOM","/net/gsb/pmb/out/p73/d0827"
"will","'ll","#FUT","/net/gsb/pmb/out/p73/d0872"
"will","'ll","#FUT","/net/gsb/pmb/out/p73/d0904"
"will","'ll","#FUT","/net/gsb/pmb/out/p73/d0916"
"will","'ll","#FUT","/net/gsb/pmb/out/p73/d0923"
"05:00","5:00~a.m.","#CLO","/net/gsb/pmb/out/p73/d1897"
"22:00","10:00~p.m.","#CLO","/net/gsb/pmb/out/p73/d2176"
"will","'ll","#FUT","/net/gsb/pmb/out/p74/d0879"
"will","'ll","#FUT","/net/gsb/pmb/out/p74/d0904"
"will","'ll","#FUT","/net/gsb/pmb/out/p74/d0914"
"06:00","6~a.m.","#CLO","/net/gsb/pmb/out/p74/d2213"
"will","'ll","#FUT","/net/gsb/pmb/out/p75/d0794"
"11:00","11:00~a.m.","#CLO","/net/gsb/pmb/out/p75/d0806"
"will","'ll","#FUT","/net/gsb/pmb/out/p75/d0872"
"will","'ll","#FUT","/net/gsb/pmb/out/p75/d0874"
